symbol	target_address	status	section	section_offset_hex	access_extent_hex	coverage_kind	requesters	claim
DAT_003359d0	0x003359d0	SECTION_BACKED_ADDRESS	.data.stage3f.recovered.va_003359d0	0x0		recovered-source-literal	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00335a00	0x00335a00	SECTION_BACKED_ADDRESS	.data.stage3f.recovered.va_003359d0	0x30	0x2	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00335a50	0x00335a50	SECTION_BACKED_ADDRESS	.data.stage3f.recovered.va_00335a50	0x0		recovered-source-literal	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00335e50	0x00335e50	SECTION_BACKED_ADDRESS	.data.stage3f.recovered.va_00335e50	0x0		recovered-source-literal	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0033ce78	0x0033ce78	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_0033ce78	0x0		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0033ee78	0x0033ee78	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_0033ee78	0x0		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00340f90	0x00340f90	SECTION_BACKED_ADDRESS	.data.stage3f.va_00340f90	0x0	0x2	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00340f92	0x00340f92	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00340f92	0x0		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00341398	0x00341398	SECTION_BACKED_ADDRESS	.data.stage3f.va_00341398	0x0	0x2	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0034139a	0x0034139a	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_0034139a	0x0		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0034139c	0x0034139c	SECTION_BACKED_ADDRESS	.data.stage3f.va_0034139c	0x0	0x2	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003413a2	0x003413a2	SECTION_BACKED_ADDRESS	.data.stage3f.va_0034139c	0x6	0x2	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003413a4	0x003413a4	SECTION_BACKED_ADDRESS	.data.stage3f.va_0034139c	0x8	0x2	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003413a6	0x003413a6	SECTION_BACKED_ADDRESS	.data.stage3f.va_0034139c	0xa	0x2	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003413a8	0x003413a8	SECTION_BACKED_ADDRESS	.data.stage3f.va_0034139c	0xc	0x2	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003413aa	0x003413aa	SECTION_BACKED_ADDRESS	.data.stage3f.va_0034139c	0xe	0x2	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003413ac	0x003413ac	SECTION_BACKED_ADDRESS	.data.stage3f.va_0034139c	0x10	0x2	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003413ae	0x003413ae	SECTION_BACKED_ADDRESS	.data.stage3f.va_0034139c	0x12	0x2	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003413b8	0x003413b8	SECTION_BACKED_ADDRESS	.data.stage3f.va_003413b4	0x4	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003413bc	0x003413bc	SECTION_BACKED_ADDRESS	.data.stage3f.va_003413b4	0x8	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003413cc	0x003413cc	SECTION_BACKED_ADDRESS	.data.stage3f.va_003413cc	0x0	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003413d0	0x003413d0	SECTION_BACKED_ADDRESS	.data.stage3f.va_003413cc	0x4	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003413d4	0x003413d4	SECTION_BACKED_ADDRESS	.data.stage3f.va_003413cc	0x8	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003413d8	0x003413d8	SECTION_BACKED_ADDRESS	.data.stage3f.va_003413cc	0xc	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003413dc	0x003413dc	SECTION_BACKED_ADDRESS	.data.stage3f.va_003413cc	0x10	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003413e0	0x003413e0	SECTION_BACKED_ADDRESS	.data.stage3f.va_003413cc	0x14	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003413f0	0x003413f0	SECTION_BACKED_ADDRESS	.data.stage3f.va_003413f0	0x0	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003413f4	0x003413f4	SECTION_BACKED_ADDRESS	.data.stage3f.va_003413f0	0x4	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003413f8	0x003413f8	SECTION_BACKED_ADDRESS	.data.stage3f.va_003413f0	0x8	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003413fc	0x003413fc	SECTION_BACKED_ADDRESS	.data.stage3f.va_003413f0	0xc	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00341434	0x00341434	SECTION_BACKED_ADDRESS	.data.stage3f.va_00341434	0x0	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00341438	0x00341438	SECTION_BACKED_ADDRESS	.data.stage3f.va_00341434	0x4	0x2	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0034143c	0x0034143c	SECTION_BACKED_ADDRESS	.data.stage3f.va_0034143c	0x0	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00341440	0x00341440	SECTION_BACKED_ADDRESS	.data.stage3f.va_0034143c	0x4	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00341444	0x00341444	SECTION_BACKED_ADDRESS	.data.stage3f.va_0034143c	0x8	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00341448	0x00341448	SECTION_BACKED_ADDRESS	.data.stage3f.va_0034143c	0xc	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0034144c	0x0034144c	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_0034144c	0x0		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00341450	0x00341450	SECTION_BACKED_ADDRESS	.data.stage3f.va_00341450	0x0	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00341454	0x00341454	SECTION_BACKED_ADDRESS	.data.stage3f.va_00341450	0x4	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0034145c	0x0034145c	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_0034145c	0x0		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00341460	0x00341460	SECTION_BACKED_ADDRESS	.data.stage3f.va_00341460	0x0	0x2	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00341462	0x00341462	SECTION_BACKED_ADDRESS	.data.stage3f.va_00341460	0x2	0x2	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00341464	0x00341464	SECTION_BACKED_ADDRESS	.data.stage3f.va_00341460	0x4	0x2	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00341466	0x00341466	SECTION_BACKED_ADDRESS	.data.stage3f.va_00341460	0x6	0x2	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003414b0	0x003414b0	SECTION_BACKED_ADDRESS	.data.stage3f.va_003414b0	0x0	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003414b4	0x003414b4	SECTION_BACKED_ADDRESS	.data.stage3f.va_003414b0	0x4	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003414b8	0x003414b8	SECTION_BACKED_ADDRESS	.data.stage3f.va_003414b0	0x8	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003414bc	0x003414bc	SECTION_BACKED_ADDRESS	.data.stage3f.va_003414b0	0xc	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003414c0	0x003414c0	SECTION_BACKED_ADDRESS	.data.stage3f.va_003414b0	0x10	0x2	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003414c2	0x003414c2	SECTION_BACKED_ADDRESS	.data.stage3f.va_003414b0	0x12	0x2	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003414c4	0x003414c4	SECTION_BACKED_ADDRESS	.data.stage3f.va_003414b0	0x14	0x2	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003414cc	0x003414cc	SECTION_BACKED_ADDRESS	.data.stage3f.va_003414b0	0x1c	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003414d0	0x003414d0	SECTION_BACKED_ADDRESS	.data.stage3f.va_003414b0	0x20	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003414d4	0x003414d4	SECTION_BACKED_ADDRESS	.data.stage3f.va_003414b0	0x24	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003414d8	0x003414d8	SECTION_BACKED_ADDRESS	.data.stage3f.va_003414b0	0x28	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003414dc	0x003414dc	SECTION_BACKED_ADDRESS	.data.stage3f.va_003414b0	0x2c	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003414e0	0x003414e0	SECTION_BACKED_ADDRESS	.data.stage3f.va_003414b0	0x30	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003414e4	0x003414e4	SECTION_BACKED_ADDRESS	.data.stage3f.va_003414b0	0x34	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003414e8	0x003414e8	SECTION_BACKED_ADDRESS	.data.stage3f.va_003414b0	0x38	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003414ec	0x003414ec	SECTION_BACKED_ADDRESS	.data.stage3f.va_003414b0	0x3c	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003414fc	0x003414fc	SECTION_BACKED_ADDRESS	.data.stage3f.va_003414fc	0x0	0x4	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003415b0	0x003415b0	SECTION_BACKED_ADDRESS	.data.stage3f.va_003415b0	0x0	0x2	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003415b2	0x003415b2	SECTION_BACKED_ADDRESS	.data.stage3f.va_003415b0	0x2	0x2	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003415b4	0x003415b4	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003415b4	0x0		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003415b6	0x003415b6	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003415b6	0x0		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003415b8	0x003415b8	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_003415b8	0x0		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_003415ba	0x003415ba	SECTION_BACKED_ADDRESS	.data.stage3f.va_003415ba	0x0	0x2	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0034160c	0x0034160c	SECTION_BACKED_ADDRESS	.data.stage3f.va_0034160c	0x0	0x2	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0034160e	0x0034160e	SECTION_BACKED_ADDRESS	.data.stage3f.va_0034160c	0x2	0x2	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00341610	0x00341610	SECTION_BACKED_ADDRESS	.data.stage3f.va_0034160c	0x4	0x2	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00341614	0x00341614	SECTION_BACKED_ADDRESS	.data.stage3f.va_0034160c	0x8	0x2	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00341616	0x00341616	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_00341616	0x0		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_00341618	0x00341618	SECTION_BACKED_ADDRESS	.data.stage3f.va_00341618	0x0	0x2	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0034161a	0x0034161a	SECTION_BACKED_ADDRESS	.data.stage3f.va_00341618	0x2	0x2	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0034161c	0x0034161c	SECTION_BACKED_ADDRESS	.data.stage3f.history.va_0034161c	0x0		historical-source-owner	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
DAT_0034161e	0x0034161e	SECTION_BACKED_ADDRESS	.data.stage3f.va_0034161e	0x0	0x2	direct-access	ps2/progress28_structural_lift_recovered.o	section-backed address only; complete C object/array extent unproved
